"League","Season","hometeam","awayteam","EI_home","EI_away"
"PL",2010,"Birmingham","Man City",0.00241499707164583,0.00711154499193214
"PL",2010,"West Brom","Wigan",0.0117229146179779,0.0194811487520158
"PL",2010,"Man United","Aston Villa",0.00135095655248025,0.000402143830407952
"PL",2010,"Arsenal","Everton",0.00466958380255791,0.000952678837561333
"PL",2010,"Sunderland","Chelsea",0.0016722495041139,0.00585725350410387
"PL",2010,"Liverpool","Fulham",0.00257578617839279,0.0018502008297151
"PL",2010,"Blackpool","Man United",0.00436678350452062,0.00781656910334604
"PL",2010,"Wigan","Aston Villa",0.0246367152297106,0.021200417504065
"PL",2010,"Bolton","Chelsea",0.0023458600237652,0.0093271344879469
"PL",2010,"Blackburn","West Brom",0.00539298887722806,0.00618584975945672
"PL",2010,"Aston Villa","Man City",0.0140542344029703,0.0121207508630976
"PL",2010,"Arsenal","Wigan",0.00497770703084494,0.00251242729469412
"PL",2010,"Everton","West Ham",0.00266956817539563,0.00162642620130455
"PL",2010,"Newcastle","Tottenham",0.00174481115423857,0.00682673450490752
"PL",2010,"Blackpool","Sunderland",0.00898918093615671,0.0108103416742724
"PL",2010,"Fulham","Stoke",0.0121252718687476,0.00505123287500163
"PL",2010,"Man United","Birmingham",0.000410498409396074,0.00021458339873389
"PL",2010,"Wolves","Liverpool",0.00156073787006819,0.0019025955813197
"PL",2010,"Tottenham","Man United",0.00586602166718883,0.00710161227646167
"PL",2010,"Liverpool","Everton",0.00746611875391264,0.00221206406134191
"PL",2010,"Sunderland","Newcastle",0.00566681168873211,0.00309314866666222
"PL",2010,"Birmingham","Aston Villa",0.0106470173283283,0.00796071820396305
"PL",2010,"West Ham","Arsenal",0.0137951795775383,0.0145320712922951
"PL",2010,"Man City","Wolves",0.000978916110811976,0.000635540312633049
"PL",2010,"Wigan","Fulham",0.0106767098356549,0.00561487230719706
"PL",2010,"Stoke","Bolton",0.00574902729079054,0.00253674659402795
"PL",2010,"West Brom","Blackpool",0.0172223458829991,0.0056447247742835
"PL",2010,"Chelsea","Blackburn",0.0019795981759698,0.00109395707110977
"PL",2010,"Blackpool","Liverpool",0.00692476034839368,0.00824532711071358
"PL",2010,"Bolton","Wigan",0.00269520425487834,0.00543674103521294
"PL",2010,"Everton","Tottenham",0.0106439062117619,0.0155753103730692
"PL",2010,"Blackburn","Liverpool",0.0116769092150007,0.0083852180536754
"PL",2010,"Newcastle","West Ham",0.0207674095044777,0.0182984473190163
"PL",2010,"Aston Villa","Sunderland",0.00648352999598911,0.0155466517599861
"PL",2010,"Arsenal","Man City",0.0101321773477041,0.00912509768919363
"PL",2010,"Wolves","Chelsea",0.0130218652107371,0.00949940395494571
"PL",2010,"Fulham","West Brom",0.00826167271650692,0.00303327033290137
"PL",2010,"Man United","Stoke",0.000174294311795511,5.67991288025312e-05
"PL",2010,"Blackpool","Birmingham",0.00903105205896075,0.0162903342811507
"PL",2010,"Wigan","Newcastle",0.0168536378665518,0.0197333334943908
"PL",2010,"Chelsea","Aston Villa",0.00904992755489987,0.00164069127483614
"PL",2010,"Birmingham","Arsenal",0.00254983878012899,0.0076876057592772
"PL",2010,"West Ham","Wolves",0.0140369198008028,0.020285232605075
"PL",2010,"Tottenham","Fulham",0.00860948361424164,0.00484621446261373
"PL",2010,"Stoke","Everton",0.00796386194470314,0.00441551115426039
"PL",2010,"Liverpool","Bolton",0.000434563340172629,0.000337414645301928
"PL",2010,"Man City","Blackpool",0.0015737487785632,0.000616174532445133
"PL",2010,"Sunderland","Blackburn",0.00859256969071009,0.00319671350866383
"PL",2010,"West Brom","Man United",0.00127890965794645,0.00329779832368392
"PL",2010,"Liverpool","Wolves",0.00760502532945488,0.0168291357412369
"PL",2010,"Chelsea","Bolton",0.000935833515514484,0.000400601748343265
"PL",2010,"Wigan","Arsenal",0.00251913002671799,0.00608345698012963
"PL",2010,"Birmingham","Man United",0.00155572361594251,0.00467807798015634
"PL",2010,"West Ham","Everton",0.00539990911983119,0.00278534648862739
"PL",2010,"Tottenham","Newcastle",0.00789494701281583,0.00255690817900297
"PL",2010,"Stoke","Fulham",0.00500176358426781,0.0159829714521894
"PL",2010,"Sunderland","Blackpool",0.00596156877306117,0.00701172867490512
"PL",2010,"West Brom","Blackburn",0.00925190179847544,0.013838975785044
"PL",2010,"Man City","Aston Villa",0.00704280119535129,0.00173202533811228
"PL",2010,"Arsenal","Chelsea",0.0112474418710164,0.0101119094029203
"PL",2010,"Aston Villa","Tottenham",0.00799552250853446,0.0129452583114185
"PL",2010,"Wolves","Wigan",0.0139631952205307,0.020515580348148
"PL",2010,"Bolton","West Brom",0.00800397348569445,0.00389234273742079
"PL",2010,"Man United","Sunderland",0.000978128533215253,0.000333473134601489
"PL",2010,"Blackburn","Stoke",0.00650592058712331,0.00808023091705781
"PL",2010,"Newcastle","Man City",0.00125357924067769,0.00554174711812115
"PL",2010,"Fulham","West Ham",0.0133120178295298,0.0102465731334173
"PL",2010,"Man City","Everton",0.009653775595355,0.0112073157715854
"PL",2010,"Blackburn","West Ham",0.00314427480325217,0.00157955805152929
"PL",2010,"Sunderland","Bolton",0.00430879436145522,0.000589564149751852
"PL",2010,"Man United","Arsenal",0.0171711649781254,0.0168592314490312
"PL",2010,"Tottenham","Chelsea",0.00935034562698178,0.00837633954114177
"PL",2010,"Bolton","Blackburn",0.00565242379985756,0.00194709455388578
"PL",2010,"Wolves","Birmingham",0.0160986096762981,0.0144884569603961
"PL",2010,"Newcastle","Liverpool",0.0100361335346719,0.0125242731066209
"PL",2010,"Everton","Wigan",0.00485984460078711,0.00269860760347783
"PL",2010,"Aston Villa","West Brom",0.00426995311526391,0.00308680203522957
"PL",2010,"Fulham","Sunderland",0.0062762885565055,0.00342012483353433
"PL",2010,"West Ham","Man City",0.011580461616372,0.00896236522217899
"PL",2010,"Stoke","Blackpool",0.00430601065824218,0.00658850899747614
"PL",2010,"Liverpool","Aston Villa",0.00223731175820806,0.000950201222721524
"PL",2010,"Sunderland","West Ham",0.0100351383854675,0.00503564670658374
"PL",2010,"West Brom","Newcastle",0.0066938539625381,0.00200143715971041
"PL",2010,"Blackburn","Wolves",0.00520917278188292,0.00286171775119643
"PL",2010,"Birmingham","Tottenham",0.00207807110971004,0.00536127244943903
"PL",2010,"Wigan","Stoke",0.00638361107487543,0.00194560379701574
"PL",2010,"Arsenal","Fulham",0.00453128475112339,0.00208781889295685
"PL",2010,"Chelsea","Everton",0.00582622856592628,0.000674925943943889
"PL",2010,"Man City","Bolton",0.0024311386966927,0.000311749303920417
"PL",2010,"Tottenham","Liverpool",0.0299236016002721,0.0311112695500257
"PL",2010,"Newcastle","Chelsea",0.00325835497191501,0.0133460290858386
"PL",2010,"West Ham","Wigan",0.00578597877786085,0.00310742346664897
"PL",2010,"Everton","West Brom",0.00813966049368356,0.015967203512983
"PL",2010,"Wolves","Sunderland",0.00972563008052747,0.00554959973042288
"PL",2010,"Stoke","Man City",0.00282016151871068,0.00659228897981265
"PL",2010,"Bolton","Blackpool",0.00335796701502066,0.00199870158070198
"PL",2010,"Man United","Blackburn",0.000565189239421334,0.000160252123952289
"PL",2010,"Fulham","Birmingham",0.00804755421808178,0.00368361443193229
"PL",2010,"Aston Villa","Arsenal",0.00286017839845894,0.0047137446331311
"PL",2010,"Sunderland","Everton",0.00330955923381411,0.00172900643229137
"PL",2010,"Fulham","Man City",0.00416710936784202,0.0100844010326208
"PL",2010,"Blackburn","Aston Villa",0.00947834129217844,0.00647319308842318
"PL",2010,"Liverpool","West Ham",0.000459413470988877,0.000253503548935411
"PL",2010,"Blackpool","Wolves",0.0116572166672763,0.0157285460794922
"PL",2010,"Man United","Wigan",0.000229139119680709,8.44024092015495e-05
"PL",2010,"West Brom","Stoke",0.0108744385306002,0.00888924813902216
"PL",2010,"Bolton","Newcastle",0.00388789952359256,0.00338984368929054
"PL",2010,"Birmingham","Chelsea",0.00926032435228331,0.00776280129672523
"PL",2010,"Arsenal","Tottenham",0.011808461101744,0.022429779392663
"PL",2010,"Chelsea","Sunderland",0.0121378077278666,0.0166855157147808
"PL",2010,"Everton","Arsenal",0.00343857958576806,0.00660444563435044
"PL",2010,"Stoke","Liverpool",0.00584627316237561,0.0113643582250532
"PL",2010,"Wigan","West Brom",0.00775516167043635,0.00402952498874289
"PL",2010,"Newcastle","Fulham",0.00591079588876262,0.00505921152835637
"PL",2010,"Wolves","Bolton",0.0136696490451014,0.0220307129897654
"PL",2010,"West Ham","Blackpool",0.00534674632493887,0.00291118020235807
"PL",2010,"Tottenham","Blackburn",0.00503097895539917,0.00177595977295734
"PL",2010,"Man City","Birmingham",0.00479138015589708,0.00167998551428495
"PL",2010,"Aston Villa","Man United",0.00328147393322208,0.0050334590883478
"PL",2010,"Man City","Man United",0.00707756876854947,0.00439953024065125
"PL",2010,"Everton","Bolton",0.00546220713075749,0.00277357060801448
"PL",2010,"West Ham","West Brom",0.0073809175124456,0.00326453283238766
"PL",2010,"Wigan","Liverpool",0.0018947189060365,0.00733548263001757
"PL",2010,"Chelsea","Fulham",0.00127035514966285,0.000983607872390803
"PL",2010,"Aston Villa","Blackpool",0.00271989708546959,0.00107515396601028
"PL",2010,"Newcastle","Blackburn",0.00760356130736676,0.01023086168244
"PL",2010,"Wolves","Arsenal",0.00189588817367034,0.00361988296666901
"PL",2010,"Tottenham","Sunderland",0.00735687805774791,0.00364516853796529
"PL",2010,"Stoke","Birmingham",0.00916036095645689,0.00382166514240911
"PL",2010,"Liverpool","Chelsea",0.0112777108749774,0.00877779399378929
"PL",2010,"West Brom","Man City",0.00117916865085843,0.00229235582825346
"PL",2010,"Arsenal","Newcastle",0.00571250771462676,0.00849310815568301
"PL",2010,"Man United","Wolves",0.000195641828606945,5.17062024190102e-05
"PL",2010,"Blackburn","Wigan",0.00797289315499279,0.00336970147033421
"PL",2010,"Birmingham","West Ham",0.00494158078351445,0.00298157869186409
"PL",2010,"Sunderland","Stoke",0.00581815609574518,0.00101208636350996
"PL",2010,"Blackpool","Everton",0.00183576117056653,0.00647339902546059
"PL",2010,"Fulham","Aston Villa",0.0026675115838199,0.00355292649427783
"PL",2010,"Bolton","Tottenham",0.014677773803131,0.00867378824510938
"PL",2010,"Blackpool","West Brom",0.00729003157702412,0.0090000893326577
"PL",2010,"Bolton","Liverpool",0.00334631136247973,0.00874064880744325
"PL",2010,"Newcastle","Sunderland",0.00507528961516676,0.00211069973411069
"PL",2010,"Aston Villa","Birmingham",0.00296259006992369,0.00223256460317962
"PL",2010,"Man United","Tottenham",0.00840509014942272,0.00526967720398205
"PL",2010,"Fulham","Wigan",0.00501830322466682,0.00244585425041669
"PL",2010,"Arsenal","West Ham",0.000884774014146894,0.000744395661605764
"PL",2010,"Everton","Stoke",0.00454864324196672,0.000880082768234673
"PL",2010,"Wolves","Man City",0.00915721457800031,0.00934184401897416
"PL",2010,"Blackburn","Chelsea",0.00151766469907214,0.00227462134387975
"PL",2010,"Man City","Arsenal",0.0187093280652929,0.0143590357685189
"PL",2010,"Liverpool","Blackburn",0.0041811443317389,0.00121206215958872
"PL",2010,"Stoke","Man United",0.00231732062661897,0.0104431595785065
"PL",2010,"West Ham","Newcastle",0.0103589193185225,0.0151858878572958
"PL",2010,"Chelsea","Wolves",0.0004421942721,0.00040782552457659
"PL",2010,"West Brom","Fulham",0.00797178875448241,0.00577367747886368
"PL",2010,"Wigan","Bolton",0.00481141165039209,0.00343062393199893
"PL",2010,"Birmingham","Blackpool",0.00494177061654056,0.00115577238933016
"PL",2010,"Sunderland","Aston Villa",0.00674497157908093,0.00441695866611054
"PL",2010,"Tottenham","Everton",0.00761007115044014,0.00203004723519183
"PL",2010,"Blackburn","Sunderland",0.00409934360947921,0.0037034513194396
"PL",2010,"Blackpool","Man City",0.00146755292258436,0.0018672038824789
"PL",2010,"Everton","Liverpool",0.00742395963236372,0.00676677778217645
"PL",2010,"Aston Villa","Chelsea",0.00405034063603399,0.00331959958999981
"PL",2010,"Newcastle","Wigan",0.00369336352061254,0.00146456743121364
"PL",2010,"Wolves","West Ham",0.0035176691986994,0.00332857538279084
"PL",2010,"Man United","West Brom",0.00555941777788029,0.0020228071079682
"PL",2010,"Fulham","Tottenham",0.00432934607364902,0.00547348440115407
"PL",2010,"Bolton","Stoke",0.0130940537587941,0.00471672751379439
"PL",2010,"Arsenal","Birmingham",0.00112536007841265,0.000972840415330878
"PL",2010,"Chelsea","Arsenal",0.00557543498066105,0.0016598270263273
"PL",2010,"Liverpool","Blackpool",0.0141466198682344,0.00932610270507337
"PL",2010,"Man City","Newcastle",0.000368648418552726,0.000240391142760714
"PL",2010,"Sunderland","Man United",0.00195848459921495,0.00463223300181938
"PL",2010,"West Ham","Fulham",0.00546326735125597,0.00406817224224464
"PL",2010,"Birmingham","Everton",0.00683890616644645,0.00765173207078299
"PL",2010,"West Brom","Bolton",0.00521042903365255,0.00324444040889772
"PL",2010,"Stoke","Blackburn",0.00495836714223283,0.00404340021605382
"PL",2010,"Tottenham","Aston Villa",0.00260030403396002,0.00145330340025418
"PL",2010,"Wigan","Wolves",0.00479615871867817,0.0015773933123881
"PL",2010,"Newcastle","Stoke",0.00694227964060893,0.0185913077870415
"PL",2010,"Wolves","Aston Villa",0.00297666665771702,0.00600904074776672
"PL",2010,"Bolton","Man United",0.00243778258897723,0.00336906046379703
"PL",2010,"Birmingham","Wigan",0.00440617356670316,0.00430997612198346
"PL",2010,"Arsenal","West Brom",0.00798634177154637,0.0172569565183784
"PL",2010,"West Ham","Tottenham",0.00800630247976702,0.00802615907760449
"PL",2010,"Liverpool","Sunderland",0.00639744854299686,0.00132063585889687
"PL",2010,"Fulham","Everton",0.00408464350536406,0.00296943520099432
"PL",2010,"Blackpool","Blackburn",0.00668446645940478,0.0139938114990985
"PL",2010,"Man City","Chelsea",0.00945671167708255,0.00874108405005128
"PL",2010,"Chelsea","Blackpool",0.000925131828397063,0.000645908324197965
"PL",2010,"Wigan","Man City",0.0013925263792915,0.0024225104689486
"PL",2010,"Man United","Liverpool",0.00511737079248133,0.00209990326008841
"PL",2010,"Sunderland","Arsenal",0.00167365600537441,0.00341922624067868
"PL",2010,"Tottenham","Wolves",0.00765222584664604,0.00901913306924516
"PL",2010,"Everton","Newcastle",0.00945919892615721,0.00988275623866455
"PL",2010,"Blackburn","Fulham",0.00393369626464128,0.00326072784866421
"PL",2010,"Aston Villa","Bolton",0.00282042372479594,0.00412694765090012
"PL",2010,"West Brom","Birmingham",0.00681636342315319,0.00349857232111992
"PL",2010,"Stoke","West Ham",0.00218426457957161,0.00233857439307651
"PL",2010,"Stoke","Aston Villa",0.00733782698871004,0.011241309294727
"PL",2010,"Birmingham","Liverpool",0.00143640034683736,0.00621135749349057
"PL",2010,"Fulham","Wolves",0.0023305126803883,0.00185168791698685
"PL",2010,"West Brom","Tottenham",0.0023845965286588,0.00268009715310513
"PL",2010,"Wigan","Sunderland",0.00274002975946941,0.00253294378307691
"PL",2010,"West Ham","Chelsea",0.00256712460078481,0.00398154368518493
"PL",2010,"Arsenal","Bolton",0.00377656915115659,0.00172841047217543
"PL",2010,"Newcastle","Blackpool",0.00861112123154748,0.0050574843909726
"PL",2010,"Man City","Blackburn",0.00503350453789614,0.00133477817976226
"PL",2010,"Everton","Man United",0.00264204809648699,0.00444740634215813
"PL",2010,"Aston Villa","Everton",0.00679563356771673,0.0033516090197444
"PL",2010,"Liverpool","West Brom",0.000953379359725574,0.000633963379712391
"PL",2010,"Sunderland","Man City",0.00916252269702351,0.00467712737315423
"PL",2010,"Bolton","Birmingham",0.00503823345788869,0.00244964049848294
"PL",2010,"Man United","West Ham",0.00662908162952914,0.00314856239180507
"PL",2010,"Tottenham","Wigan",0.00530522479319092,0.0103950871355755
"PL",2010,"Chelsea","Stoke",0.000354648608988238,0.000131172390377416
"PL",2010,"Wolves","Newcastle",0.0028358685442675,0.00140897245925787
"PL",2010,"Blackpool","Fulham",0.00333399078180911,0.00640809479424848
"PL",2010,"Blackburn","Arsenal",0.00574106964087471,0.00663014340289686
"PL",2010,"Man City","Liverpool",0.0110865864201699,0.0117831271580423
"PL",2010,"Fulham","Man United",0.00316146071612822,0.00466094994600189
"PL",2010,"Newcastle","Aston Villa",0.0159490040228875,0.0103064569590284
"PL",2010,"Wigan","Chelsea",0.00356967741647249,0.00209896714487696
"PL",2010,"Everton","Wolves",0.00426920458873341,0.00339030881447383
"PL",2010,"Stoke","Tottenham",0.00173067557648428,0.00309617380698542
"PL",2010,"West Brom","Sunderland",0.0101752997585061,0.00591961424392317
"PL",2010,"West Ham","Bolton",0.010131202118806,0.0138365968007877
"PL",2010,"Arsenal","Blackpool",0.00201915664521574,0.000672306203039407
"PL",2010,"Birmingham","Blackburn",0.00504108272602899,0.00190460485780008
"PL",2010,"Man United","Newcastle",0.00920275170595694,0.00128248174258502
"PL",2010,"Liverpool","Arsenal",0.00754783166836309,0.00535819143126437
"PL",2010,"Chelsea","West Brom",0.00126029511992248,0.000537405092095151
"PL",2010,"Aston Villa","West Ham",0.0127231488974841,0.00981580071763813
"PL",2010,"Wolves","Stoke",0.00773973338332606,0.00365314573602719
"PL",2010,"Bolton","Fulham",0.00553107654553384,0.00480505018261636
"PL",2010,"Blackburn","Everton",0.00974465257305569,0.00845747039201588
"PL",2010,"Wigan","Blackpool",0.0142506928705435,0.00785413269122106
"PL",2010,"Sunderland","Birmingham",0.00140348306394932,0.00165074114934386
"PL",2010,"Tottenham","Man City",0.0032621073568308,0.00288573949495858
"PO",2010,"Sp Braga","Sp Lisbon",0,0
"PO",2010,"Olhanense","Rio Ave",0,0.0634430232746651
"PO",2010,"Maritimo","Porto",0,0
"PO",2010,"Setubal","Portimonense",0,0
"PO",2010,"Beira Mar","Nacional",0,0.179676789159487
"PO",2010,"Benfica","Leiria",0,0
"PO",2010,"Naval","Guimaraes",0,0
"PO",2010,"Pacos Ferreira","Academica",0.090753404966983,0
"PO",2010,"Academica","Sp Braga",0,0
"PO",2010,"Sp Lisbon","Setubal",0,0.0147782208471164
"PO",2010,"Porto","Pacos Ferreira",0,0.0591321925084135
"PO",2010,"Nacional","Olhanense",0.0753914709816478,0
"PO",2010,"Leiria","Naval",0,0.00627298909341376
"PO",2010,"Portimonense","Maritimo",0.00482546446500786,0.00245579674350583
"PO",2010,"Rio Ave","Benfica",0.0284585624997723,0
"PO",2010,"Guimaraes","Beira Mar",0,0.000482391006883213
